Id,AcceptedAnswerId,CreationDate,Score,ViewCount,Body,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate
"77475720","","2023-11-13 17:25:51","2","234","<p>I want to be able to speed up the sampling done by qiskit_ibm_runtime.Estimator, by reducing the time qubits are allowed to decay to their ground state. I realise this might introduce errors in the intial state but it may help me to estimate the possible sampling speed if error rates were not my priority, or if error rate improved with QPU developments.
When not using qiskit runtime the rep_delay can be set when running a back end</p>
<pre><code>from qiskit.circuit.library import RealAmplitudes
circuit = RealAmplitudes(num_qubits=2, reps=2)
backend.run(circuit, rep_delay=0.00001)
</code></pre>
<p>Can a this delay be set when using the primitive Estimator or Sampler? I tried</p>
<pre><code>from qiskit_ibm_runtime import Estimator, Session, QiskitRuntimeService
from qiskit.circuit.library import RealAmplitudes
circuit = RealAmplitudes(num_qubits=2, reps=2)
service = QiskitRuntimeService(channel=&quot;ibm_cloud&quot;, token=API_Key_my, instance=crn_pay)

backend={0:&quot;ibm_algiers&quot;,1:&quot;ibmq_qasm_simulator&quot;,2:&quot;ibmq_manila&quot;}[0]
    with Session(service=service, backend=backend):
        job = qiskit_ibm_runtime.Sampler(options={&quot;shots&quot;: 2048} ).run(circuit, rep_delay=0.00001)
</code></pre>
<p>but it responded with error</p>
<pre><code>got an unexpected keyword argument 'rep_delay'
</code></pre>
","How can i set rep_delay in ibm qiskit runtime","<primitive><quantum-computing><qiskit>","1","0","",""
"77451506","77451755","2023-11-09 08:21:55","1","448","<p>I am looking to work with loops in quantum computing, but when I run my circuit I get this error: <strong>Some classical bits are not used for measurements. the number of classical bits (2), the used classical bits (set()).</strong></p>
<pre><code>qubits = QuantumRegister(1)
clbits = ClassicalRegister(1)
circuit = QuantumCircuit(qubits, clbits)
(q0,) = qubits
(c0,) = clbits
 
with circuit.for_loop(range(5)) as _:
    circuit.x(q0)
circuit.measure(q0, c0)
circuit.draw(&quot;mpl&quot;)

result = Sampler().run(circuit).result()
result.quasi_dists[0] 
# example output counts: {'1': 1024}
</code></pre>
<p><em>QiskitError: 'Some classical bits are not used for measurements. the number of classical bits (2), the used classical bits (set()).'</em></p>
","Some classical bits are not used for measurements. the number of classical bits (2), the used classical bits (set())","<quantum-computing><qiskit>","1","2","",""
"77430751","","2023-11-06 11:30:41","1","68","<p>I am trying to optimize a Hamiltonian using QAOA in IBM Qiskit.</p>
<p>I used the following 'minimize' function to get my result. (I am not including the whole code because it will get unnecessarily long).</p>
<pre><code>   res = minimize(cost_func, x0, args=(ansatz, hamiltonian, estimator), method=&quot;COBYLA&quot;)
   res 
</code></pre>
<p>When I ran the problem on a 'ibmq qasm simulator' I got the following result:</p>
<pre><code>fun: -23.1424
   maxcv: 0.0
 message: 'Optimization terminated successfully.'
    nfev: 45
  status: 1
 success: True
       x: array([3.39824022, 4.17447906, 2.86297948, 3.1139919 ])
</code></pre>
<p>I got multiple attributes in the solution.</p>
<p>But when I ran this on an actual quantum computer (ibm brisbane), I used the same code and same variable 'res'; it went on Queue and I had to wait for around 4-5 hours. But after the job was done, I cannot get the value for res which was defined in the previous line of code.</p>
<pre><code>Traceback (most recent call last):
  Cell In[1], line 1
    res
NameError: name 'res' is not defined
</code></pre>
<p>And I tried using job.result() but that doesn't have the required attributes I got from the results of the simulator stored in variable 'res'.</p>
<p>How can I get the attributes such as res.x from the already completed job?</p>
","Retrieving result attributes in Qiskit","<quantum-computing><qiskit>","0","0","",""
"77381503","77451603","2023-10-28 22:57:01","1","331","<p>I aim to run multiple circuits using a single instance of the IBMBacked class. Due to the significant number of queued jobs on the IBM Cloud, executing individual circuits and waiting for their results for extended periods has proven challenging. To address this, I aim to consolidate the execution of 10 or 20 circuits into a single job, which can then be submitted to the IBM Cloud instance to receive consolidated results. But I am facing the issue of how to do this and every time I get an error.</p>
<p>I have included a code sample and details of any associated errors for your reference.</p>
<pre><code>def circuit():
    
    qr = QuantumRegister(2)
    cr = ClassicalRegister(2)
    circuit = QuantumCircuit(qr,cr)
    circuit.x(qr[1])
    circuit.x(qr[0]).c_if(cr, 1) # c_if(cr, 2)  mean Cr= 010 if a&lt;b
    circuit.x(qr[0])
    circuit.measure(0,0)
    circuit.measure(1,1)             
    return  circuit


hub = &quot;ibm-q&quot;
group = &quot;open&quot;
project = &quot;main&quot;
backend_name = &quot;ibm_brisbane&quot;
hgp = f&quot;{hub}/{group}/{project}&quot;
provider = IBMProvider()
backend = provider.get_backend(backend_name, instance=hgp)

qc_transpiled1 = transpile(circuit(), backend)
qc_transpiled2= transpile(circuit(), backend)
qc_transpiled3 = transpile(circuit(), backend)

circuits=(qc_transpiled1,qc_transpiled2,qc_transpiled3,)
job = backend.run(circuits, shots=1024,  dynamic=True)
</code></pre>
<p>Error:</p>
<p><a href=""https://i.sstatic.net/egJXX.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/egJXX.png"" alt=""enter image description here"" /></a></p>
","How to run the multiple circuits in a single Job of IBM Backed?","<quantum-computing><qiskit>","1","1","",""
"76939147","76939486","2023-08-20 11:23:43","1","2774","<p>I am attempting to code a NOT gate on Qiskit and I keep receiving the error. I am not sure what to fix as I also want to run Quantum Battleships with partial NOT gates and it involves the same code.</p>
<pre><code>q = QuantumRegister(1)
c = ClassicalRegister(1)
qc = QuantumCircuit(q,c)

qc.u3(math.pi,0,0, q[0])
qc.measure( q[0], c[0])
</code></pre>
<p>This was the main code and I get the following error:</p>
<pre><code>AttributeError                            Traceback (most recent call last)
Cell In[4], line 5
      2 c = ClassicalRegister(1)
      3 qc = QuantumCircuit(q,c)
----&gt; 5 qc.u3(math.pi,0,0, q[0])
      6 qc.measure( q[0], c[0])

AttributeError: 'QuantumCircuit' object has no attribute 'u3'
</code></pre>
<p>I tried to install programs that I thought I may have needed but I do not think I installed the right one.</p>
","Keep receiving Error - AttributeError: 'QuantumCircuit' object has no attribute 'u3'","<quantum-computing><qiskit>","1","0","",""
"76934656","77073172","2023-08-19 10:31:03","1","179","<p>I want to calculate the Quantum cost of this qiskit circuit, e.g as i know x-gate has the cost 1 and there are 4 x-gate so quantum cost for x-gate will be 4. What about ccx gate? How can i calculate its cost.?</p>
<pre><code>    circuit.x(qr[1])
    circuit.x(qr[0])
    circuit.ccx(qr[0], qr[1], qr[2])
    circuit.x(qr[1])
    circuit.x(qr[0])
    circuit.ccx(qr[0], qr[1], qr[3])
</code></pre>
","How to Calculate the Quantum Cost of Qiskit Circuit","<python><quantum-computing><qiskit>","1","0","",""
"76811770","","2023-08-01 12:46:10","1","76","<p>I think this is a duplicated question as it is plenty of examples where users experience the picking of wrong function with the same name and different arguments by the compiler, but I am using an extarnal library that I am not allowed to modify, so I have to figure out how to solve this problem as a user.</p>
<p>I am using the Quantum++ library to simulate quantum circuits. It is header only. It has this class called <code>QCircuit</code> which has two methods with the same name, same number of arguments but different types:</p>
<pre><code>QCircuit&amp; CTRL_fan(const cmat&amp; U,
                       idx ctrl,
                       const std::vector&lt;idx&gt;&amp; target,
                       std::optional&lt;idx&gt; shift = std::nullopt,
                       std::optional&lt;std::string&gt; name = std::nullopt)
</code></pre>
<p>and</p>
<pre><code>QCircuit&amp; CTRL_fan(const cmat&amp; U,
                       const std::vector&lt;idx&gt;&amp; ctrl,
                       const std::vector&lt;idx&gt;&amp; target,
                       std::optional&lt;std::vector&lt;idx&gt;&gt; shift = std::nullopt,
                       std::optional&lt;std::string&gt; name = std::nullopt)
</code></pre>
<p>I need to pick the second one in the following code:</p>
<pre><code>    qpp::QCircuit qcirc(5);
    std::vector&lt;int&gt; ancilla = {0,1};
    std::vector&lt;int&gt; reg = {3,4};
    qcirc.CTRL_fan(qpp::gt.RY(0.3), ancilla, reg);
</code></pre>
<p>With this code, the compiler is picking the first function. Even VScode intellisense is complaining. Actually I even tried to modify the code inside Quantum++ but it did not work either (of course I cannot change the name to avoid the modification of the entire library).</p>
<p>The error message:</p>
<pre><code>src/ansatz.cpp: In member function ‘void satoAnsatz::addToCircuit(qpp::QCircuit&amp;, bool)’:
src/ansatz.cpp:36:19: error: no matching function for call to ‘qpp::QCircuit::CTRL_fan(qpp::cmat, std::vector&lt;int&gt;&amp;, std::vector&lt;int&gt;&amp;)’
   36 |     qcirc.CTRL_fan(qpp::gt.RY(0.3), ancilla, reg);
      |     ~~~~~~~~~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
In file included from include/qpp.h:149,
                 from src/ansatz.hpp:7,
                 from src/ansatz.cpp:1:
include/classes/circuits/circuits.hpp:2092:15: note: candidate: ‘qpp::QCircuit&amp; qpp::QCircuit::CTRL_fan(const cmat&amp;, qpp::idx, const std::vector&lt;long unsigned int&gt;&amp;, std::optional&lt;long unsigned int&gt;, std::optional&lt;std::__cxx11::basic_string&lt;char&gt; &gt;)’
 2092 |     QCircuit&amp; CTRL_fan(const cmat&amp; U, idx ctrl, const std::vector&lt;idx&gt;&amp; target,
      |               ^~~~~~~~
include/classes/circuits/circuits.hpp:2092:43: note:   no known conversion for argument 2 from ‘std::vector&lt;int&gt;’ to ‘qpp::idx’ {aka  long unsigned int’}
 2092 |     QCircuit&amp; CTRL_fan(const cmat&amp; U, idx ctrl, const std::vector&lt;idx&gt;&amp; target,
      |                                       ~~~~^~~~
include/classes/circuits/circuits.hpp:2190:15: note: candidate: ‘qpp::QCircuit&amp; qpp::QCircuit::CTRL_fan(const cmat&amp;, const std::vector&lt;long unsigned int&gt;&amp;, const std::vector&lt;long unsigned int&gt;&amp;, std::optional&lt;std::vector&lt;long unsigned int&gt; &gt;, std::optional&lt;std::__cxx11::basic_string&lt;char&gt; &gt;)’
 2190 |     QCircuit&amp; CTRL_fan(const cmat&amp; U, const std::vector&lt;idx&gt;&amp; ctrl,
      |               ^~~~~~~~
include/classes/circuits/circuits.hpp:2190:63: note:   no known conversion for argument 2 from ‘std::vector&lt;int&gt;’ to ‘const std::vector&lt;long unsigned int&gt;&amp;’
 2190 |     QCircuit&amp; CTRL_fan(const cmat&amp; U, const std::vector&lt;idx&gt;&amp; ctrl,

</code></pre>
","Wrong function picked during compilation","<c++><quantum-computing>","0","5","",""
"76789850","","2023-07-28 17:15:12","1","270","<p>How to convert a classical image into a quantum image using the INEQR technique? and is it possible using Python?</p>
<p>I'm facing difficulties to convert a classical image into a quantum image.so, I'm expecting some suggestions, on how to convert a classical image into a quantum image and whether is it possible to use Python or not. if possible need the Python implementation code,</p>
","Converting Classical Images to Quantum Images using INEQR Technique: Feasibility and Python Implementation?","<python><image-processing><quantum-computing>","1","1","",""
"76536899","","2023-06-23 03:19:37","1","65","<p>I've been starting to create a quantum application using the Qristal SDK. I've gotten it running in a Docker image and successfully printed results from using a <code>qpp</code> back end with a kind of hello world count exercise (trying to see that it does in fact run the algo and return results expected in a quantum query).</p>
<p>What I am having trouble with is how to get this to run at scale. Do I need to continually run the application (as a quantum circuit) over time, or can I scale the qubits being emulated to account for a greater or more accurate outcome?</p>
<p>Here's is the circuit that I've tried.</p>
<pre><code>my_sim.instring = '''
__qpu__ void QUANTUMPROGRAM(qreg q)
{
  OPENQASM 2.0;
  include &quot;qelib1.inc&quot;;
  creg c[2];
  h q[0];
  cx q[0], q[1];
  measure q[1] -&gt; c[1];
  measure q[0] -&gt; c[0];
}
'''

</code></pre>
","How to define the number of times to run a circuit in Qristal SDK?","<quantum-computing><qristal-sdk>","1","0","",""
"76371779","76427971","2023-05-31 08:58:32","5","271","<p>Suppose a two-qubit system is in the state |Φ⟩ = (|00⟩ + |11⟩ )/ √2. Consider projective measurements with outcome ±1. Calculate the maximal violation of the CHSH inequality and find the measurement setting that can result the maximal violation.</p>
<p>I am new to quantum computing.I don't know how to solve this problem.</p>
","Calculating CHSH inequality violation in a two-qubit system with projective measurements","<quantum-computing>","1","3","",""
"76369957","76370993","2023-05-31 03:22:04","2","816","<p>This code finds the solution to the Max-Cut problem for a given graph using both classical and quantum algorithms. The Max-Cut problem is a well-known problem in computer science and combinatorial optimization, which seeks to divide the vertices of a graph into two disjoint sets such that the number of edges between the sets is maximized.</p>
<p>Here's a detailed breakdown of what the code does:</p>
<p>It first defines a graph with nodes connected by certain edges. In this case, the graph has three nodes (0, 1, 2) with edges between all pairs of nodes.</p>
<p>It then creates an instance of the Max-Cut problem for this graph.</p>
<p>This Max-Cut problem is converted into a Quadratic Program (QP). Quadratic Programs are a type of mathematical optimization problem that can be solved by certain algorithms. They are useful in the context of quantum computing because many optimization problems can be converted into QPs, which can then be solved on a quantum computer.</p>
<p>The code then solves the Quadratic Program using a classical algorithm called the Minimum Eigenvalue Solver (NumPyMinimumEigensolver). This is an exact method for finding the minimum eigenvalue of a matrix, which corresponds to the optimal solution of the QP. The solution is then printed to the console.</p>
<p>Next, the code solves the same Quadratic Program using the Quantum Approximate Optimization Algorithm (QAOA), a quantum algorithm designed for solving combinatorial optimization problems. This is done using a quantum simulator (in this case, the statevector_simulator from Qiskit's Aer module) and the COBYLA optimizer.</p>
<p>Finally, the quantum solution to the problem is printed to the console.</p>
<p>In summary, this code is demonstrating how to solve the Max-Cut problem for a simple graph using both classical and quantum methods, and how to compare their results.</p>
<p>however it seems i get the deprecated warning. i know there is links to find the migration but i cant figure out how to get rid of it</p>
<pre><code>import networkx as nx
from qiskit import Aer
from qiskit.algorithms import QAOA, NumPyMinimumEigensolver
from qiskit.algorithms.optimizers import COBYLA
from qiskit_optimization import QuadraticProgram
from qiskit_optimization.algorithms import MinimumEigenOptimizer
from qiskit_optimization.applications import Maxcut
from qiskit.utils import QuantumInstance

# Define the edges of the graph (edges are represented by tuples of node indices)
edges = [(0, 1), (0, 2), (1, 2)]

# Create a graph based on these edges
G = nx.Graph(edges)

# Create the Maxcut object
maxcut = Maxcut(G)

# Create a QuadraticProgram based on maxcut
qp = maxcut.to_quadratic_program()

# Solve the problem exactly using classical eigensolver
exact_mes = NumPyMinimumEigensolver()
exact = MinimumEigenOptimizer(exact_mes)
result = exact.solve(qp)
print(&quot;Exact solution:\n&quot;, result)

# Solve the problem using QAOA
quantum_instance = QuantumInstance(Aer.get_backend('statevector_simulator'))
qaoa_mes = QAOA(optimizer=COBYLA(), quantum_instance=quantum_instance)
qaoa = MinimumEigenOptimizer(qaoa_mes)
result = qaoa.solve(qp)
print(&quot;QAOA solution:\n&quot;, result)
</code></pre>
<pre><code>C:\Users\Local\Temp\ipykernel_7204\1113091964.py:23: DeprecationWarning: The class ``qiskit.algorithms.minimum_eigen_solvers.numpy_minimum_eigen_solver.NumPyMinimumEigensolver`` is deprecated as of qiskit-terra 0.24.0. It will be removed no earlier than 3 months after the release date. Instead, use the class ``qiskit.algorithms.minimum_eigensolvers.NumPyMinimumEigensolver``. See https://qisk.it/algo_migration for a migration guide.
  exact_mes = NumPyMinimumEigensolver()
C:\Users\AppData\Local\Temp\ipykernel_7204\1113091964.py:29: DeprecationWarning: The class ``qiskit.utils.quantum_instance.QuantumInstance`` is deprecated as of qiskit-terra 0.24.0. It will be removed no earlier than 3 months after the release date. For code migration guidelines, visit https://qisk.it/qi_migration.
  quantum_instance = QuantumInstance(Aer.get_backend('statevector_simulator'))
C:\Users\AppData\Local\Temp\ipykernel_7204\1113091964.py:30: DeprecationWarning: The class ``qiskit.algorithms.minimum_eigen_solvers.qaoa.QAOA`` is deprecated as of qiskit-terra 0.24.0. It will be removed no earlier than 3 months after the release date. Instead, use the class ``qiskit.algorithms.minimum_eigensolvers.QAOA``. See https://qisk.it/algo_migration for a migration guide.
  qaoa_mes = QAOA(optimizer=COBYLA(), quantum_instance=quantum_instance)

Exact solution:
 fval=2.0, x_0=1.0, x_1=0.0, x_2=0.0, status=SUCCESS
QAOA solution:
 fval=2.0, x_0=1.0, x_1=0.0, x_2=0.0, status=SUCCESS
</code></pre>
","Resolving deprecation warnings of Qiskit's `QuantumInstance`","<python><jupyter-lab><quantum-computing><qiskit>","1","0","",""
"76030148","","2023-04-16 20:24:33","2","297","<p>I tried to work the Qiskit implementation using python3</p>
<pre><code>AttributeError: 'QuantumCircuit' object has no attribute 'cu1'
</code></pre>
<p>is the error message</p>
<pre><code>import matplotlib.pyplot as plt
%matplotlib inline
import numpy as np
from math import pi
from qiskit import *
</code></pre>
","Quantum Fourier Transformation Qiskit implementation","<python><quantum-computing>","0","1","",""
"75996453","","2023-04-12 14:07:33","3","136","<p>I am evaluating CUDA Quantum; the goal is to build and run code with multi-GPU support
on an HPC system. I use CUDA Quantum via the official container image and using Nvidia <code>enroot</code> as container engine.</p>
<p>I build as follow with no errors:</p>
<pre class=""lang-bash prettyprint-override""><code>nvq++ cuquantum_backends.cpp -o cuquantum_backends.x --qpu cuquantum --platform mqpu 
</code></pre>
<p>as shown in the last GTC talk: &quot;Inside CUDA Quantum&quot; (<a href=""https://www.nvidia.com/en-us/on-demand/session/gtcspring23-s51762/"" rel=""nofollow noreferrer"">https://www.nvidia.com/en-us/on-demand/session/gtcspring23-s51762/</a>).</p>
<p>To get the number of available GPUs (each simulating a QPUs) I added the following (see <a href=""https://nvidia.github.io/cuda-quantum/api/languages/cpp_api.html#platform"" rel=""nofollow noreferrer"">https://nvidia.github.io/cuda-quantum/api/languages/cpp_api.html#platform</a>)</p>
<pre class=""lang-cpp prettyprint-override""><code>auto &amp;platform = cudaq::get_platform();
printf(&quot;Num QPU %zu\n&quot;, platform.num_qpus())
</code></pre>
<p>Once executed the application prints</p>
<pre class=""lang-bash prettyprint-override""><code>[ ... ]
Num QPU 1
</code></pre>
<p>while I am expecting</p>
<pre class=""lang-bash prettyprint-override""><code>[ ... ]
Num QPU 2
</code></pre>
<p>As a check I ran <code>nvidia-smi</code> inside the container and both GPUs are seen.</p>
<p>I also built the code using the multi-gpu flag shown in the <a href=""https://nvidia.github.io/cuda-quantum/using/simulators.html#cuquantum-multi-node-multi-gpu"" rel=""nofollow noreferrer"">official documentation</a></p>
<pre class=""lang-bash prettyprint-override""><code>nvq++ cuquantum_backends.cpp -o cuquantum_backends.x --qpu cuquantum_mgmn 
</code></pre>
<p>However that was not recognised by <code>nvq++</code>.</p>
<p>I see many possibilities for the code to behave in this way, among those are <code>enroot</code> and me missing something in how CUDA Quantum and cuQuantum work together, but I do not see a solution. Does anyone has any suggestion?</p>
<p>Thanks for helping</p>
<p>Marco</p>
","CUDA Quantum code built with multiGPU support flag works as single with multiple GPU assigned","<nvidia><multi-gpu><quantum-computing>","1","0","",""
"75755628","","2023-03-16 11:27:09","1","1387","<p>Ive been trying to solve this issue but this line is causing me trouble</p>
<pre><code>from qiskit.chemistry.core import Hamiltonian, TransformationType
</code></pre>
<p>I know that i have to use qiskit nature instead of qiskit chemistry but i dont know to what i have to migrade to for &quot;Hamiltonian&quot; and &quot;TransformationType&quot;.</p>
<pre><code>import numpy as np
from qiskit import QuantumCircuit, Aer
from qiskit.aqua import aqua_globals, QuantumInstance
from qiskit.aqua.algorithms import VQE
from qiskit.aqua.components.optimizers import SLSQP
from qiskit.circuit.library import TwoLocal
from qiskit.chemistry.drivers import PySCFDriver
from qiskit.chemistry.core import Hamiltonian, TransformationType

# Set the number of qubits and optimization parameters
n_qubits = 4
depth = 3

# Set up the molecule and driver
molecule = 'H .0 .0 -{0}; H .0 .0 {0}'
distance = 0.74
driver = PySCFDriver(atom=molecule.format(distance/2), 
unit=TransformationType.ANGSTROM, charge=0, spin=0, basis='sto3g')
qmolecule = driver.run()
hamiltonian = qmolecule.get_molecular_hamiltonian()

# Define the ansatz circuit
ansatz = TwoLocal(n_qubits, ['ry', 'rz'], 'cz', reps=depth)

# Define the optimizer
optimizer = SLSQP(maxiter=1000)

# Define the VQE algorithm
vqe = VQE(ansatz, optimizer)

# Run the VQE algorithm
result = vqe.compute_minimum_eigenvalue(hamiltonian)

# Print the energy of the ground state
print('Ground state energy: ', result.eigenvalue.real)
</code></pre>
","ModuleNotFoundError: No module named 'qiskit.chemistry'","<python><quantum-computing><qiskit>","2","2","",""
